Distance(miles);Speed (m/s)
9.4075277742;19.66976
9.4080277742;20.1168
9.4085277742;20.1168
9.4090333297;20.1168
9.4095499964;20.56384
9.4100722186;21.01088
9.4105999964;21.01088
9.4111333297;21.45792
9.4116666631;21.45792
9.412205552;21.45792
9.4127499964;21.90496
9.4132999964;21.90496
9.413855552;22.352
9.4144166631;22.352
9.4149833297;22.79904
9.415555552;22.79904
9.4161333297;23.24608
9.4167166631;23.24608
9.417305552;23.69312
9.4178999964;23.69312
9.418505552;24.14016
9.4191166631;24.5872
9.4197333297;24.5872
9.420355552;25.03424
9.4209833297;25.03424
9.4216222186;25.48128
9.4222722186;25.92832
9.4229277742;26.37536
9.4235833297;26.37536
9.4242444408;26.37536
9.4249166631;26.8224
9.4255944408;27.26944
9.4262777742;27.26944
9.4269722186;27.71648
9.4276722186;28.16352
9.4283777742;28.16352
9.4290944408;28.61056
9.4298166631;29.0576
9.4305444408;29.0576
9.4312833297;29.50464
9.4320277742;29.95168
9.4327777742;29.95168
9.4335388853;30.39872
9.434305552;30.84576
9.4350777742;30.84576
9.435855552;31.2928
9.4366388853;31.2928
9.4374333297;31.73984
9.4382333297;32.18688
9.4390388853;32.18688
9.4398499964;32.63392
9.4406666631;32.63392
9.4414944408;33.08096
9.4423277742;33.528
9.4431611075;33.528
9.4439999964;33.528
9.4448499964;33.97504
9.4457055519;34.42208
9.4465666631;34.42208
9.4474388853;34.86912
9.4483166631;35.31616
9.4491999964;35.31616
9.4500888853;35.7632
9.4509833297;35.7632
9.4518833297;36.21024
9.4527888853;36.21024
9.4536999964;36.65728
9.4546111075;36.65728
9.4555222186;36.65728
9.4564277742;36.65728
9.4573277742;36.21024
9.4582277742;36.21024
9.4591222186;36.21024
9.4600111075;35.7632
9.4608999964;35.7632
9.4617833297;35.7632
9.4626611075;35.31616
9.4635388853;35.31616
9.4644111075;35.31616
9.4652722186;34.86912
9.4661277742;34.42208
9.4669777742;34.42208
9.4678222186;33.97504
9.4686611075;33.97504
9.4694944408;33.528
9.4703222186;33.528
9.4711444408;33.08096
9.4719611075;33.08096
9.472766663;32.63392
9.473566663;32.18688
9.4743611075;32.18688
9.4751499964;31.73984
9.4759333297;31.73984
9.4767055519;31.2928
9.4774722186;30.84576
9.4782333297;30.84576
9.4789888853;30.39872
9.4797388853;30.39872
9.4804777742;29.95168
9.4812111075;29.50464
9.4819388853;29.50464
9.4826555519;29.0576
9.483366663;28.61056
9.4840722186;28.61056
9.4847722186;28.16352
9.485466663;28.16352
9.4861555519;27.71648
9.4868388853;27.71648
9.487516663;27.26944
9.4881888853;27.26944
9.4888555519;26.8224
9.489516663;26.8224
9.4901722186;26.37536
9.4908277742;26.37536
9.4914777742;26.37536
9.4921222186;25.92832
9.4927611075;25.92832
9.4933944408;25.48128
9.4940277742;25.48128
9.4946555519;25.48128
9.4952777742;25.03424
9.4958944408;25.03424
9.4965055519;24.5872
9.497116663;24.5872
9.4977277742;24.5872
9.4983333297;24.5872
9.4989333297;24.14016
9.4995333297;24.14016
9.5001277741;24.14016
9.500716663;23.69312
9.5013055519;23.69312
9.5018888853;23.69312
9.502466663;23.24608
9.5030444408;23.24608
9.5036222186;23.24608
9.5041944408;23.24608
9.5047611075;22.79904
9.5053277741;22.79904
9.5058944408;22.79904
9.5064555519;22.79904
9.5070111075;22.352
9.507566663;22.352
9.5081222186;22.352
9.5086777741;22.352
9.5092277741;22.352
9.5097722186;21.90496
9.510316663;21.90496
9.5108611075;21.90496
9.5114055519;21.90496
9.5119499964;21.90496
9.5124944408;21.90496
9.5130388853;21.90496
9.5135833297;21.90496
9.5141277741;21.90496
9.5146722186;21.90496
9.515216663;21.90496
9.5157611075;21.90496
9.5163055519;21.90496
9.5168499964;21.90496
9.5173944408;21.90496
9.5179388853;21.90496
9.5184833297;21.90496
9.5190277741;21.90496
9.5195722186;21.90496
9.520116663;21.90496
9.5206611075;21.90496
9.5212055519;21.90496
9.5217499964;21.90496
9.5222944408;21.90496
9.5228388853;21.90496
9.5233833297;21.90496
9.5239277741;21.90496
9.5244722186;21.90496
9.525016663;21.90496
9.5255611075;21.90496
9.5261055519;21.90496
9.5266499964;21.90496
9.5271944408;21.90496
9.5277388852;21.90496
9.5282833297;21.90496
9.5288277741;21.90496
9.5293722186;21.90496
9.5299222186;21.90496
9.5304777741;22.352
9.5310333297;22.352
9.5315888852;22.352
9.5321444408;22.352
9.5327055519;22.352
9.5332722186;22.79904
9.5338388852;22.79904
9.5344111075;22.79904
9.5349888852;23.24608
9.535566663;23.24608
9.5361499964;23.24608
9.5367388852;23.69312
9.5373277741;23.69312
9.5379222186;23.69312
9.5385222186;24.14016
9.5391277741;24.14016
9.5397388852;24.5872
9.5403555519;24.5872
9.5409777741;25.03424
9.5416055519;25.03424
9.5422388852;25.48128
9.5428777741;25.48128
9.5435222186;25.92832
9.5441722186;25.92832
9.5448277741;26.37536
9.5454888852;26.37536
9.5461611075;26.8224
9.5468388852;27.26944
9.5475222186;27.26944
9.5482111075;27.71648
9.5489055519;27.71648
9.5496055519;28.16352
9.5503111075;28.16352
9.5510277741;28.61056
9.5517499964;29.0576
9.5524777741;29.0576
9.5532111075;29.50464
9.5539499964;29.50464
9.5546944408;29.95168
9.5554444408;29.95168
9.5561999964;30.39872
9.5569611075;30.39872
9.5577277741;30.84576
9.5584999963;30.84576
9.5592833297;31.2928
9.5600722186;31.73984
9.560866663;31.73984
9.561666663;32.18688
9.5624722186;32.18688
9.5632833297;32.63392
9.5640999963;32.63392
9.5649222186;33.08096
9.5657499963;33.08096
9.5665833297;33.528
9.5674222186;33.528
9.568266663;33.97504
9.569116663;33.97504
9.5699722186;34.42208
9.5708333297;34.42208
9.5717055519;34.86912
9.5725833297;35.31616
9.5734611075;35.31616
9.5743444408;35.31616
9.5752333297;35.7632
9.5761277741;35.7632
9.5770277741;36.21024
9.5779333297;36.21024
9.5788444408;36.65728
9.5797611075;36.65728
9.5806833297;37.10432
9.5816111075;37.10432
9.5825444408;37.55136
9.5834833297;37.55136
9.5844277741;37.9984
9.5853777741;37.9984
9.5863333297;38.44544
9.5872944408;38.44544
9.5882611074;38.89248
9.5892333297;38.89248
9.5902111074;39.33952
9.5911944408;39.33952
9.5921833297;39.78656
9.5931722186;39.78656
9.594166663;39.78656
9.5951722186;40.2336
9.5961833297;40.68064
9.5971999963;40.68064
9.5982222186;41.12768
9.5992499963;41.12768
9.6002833297;41.57472
9.601316663;41.57472
9.6023499963;41.57472
9.6033833297;41.57472
9.604416663;41.57472
9.6054555519;41.57472
9.6064999963;42.02176
9.6075499963;42.02176
9.6086055519;42.4688
9.6096611074;42.4688
9.610716663;42.4688
9.6117722186;42.4688
9.6128333297;42.4688
9.6138999963;42.91584
9.614966663;42.91584
9.6160333297;42.91584
9.6170999963;42.91584
9.618166663;42.91584
9.6192333297;42.91584
9.6202999963;42.91584
9.621366663;42.91584
9.6224333297;42.91584
9.6234999963;42.91584
9.624566663;42.91584
9.6256333297;42.91584
9.6266999963;42.91584
9.6277611074;42.91584
9.628816663;42.4688
9.6298722185;42.4688
9.6309277741;42.4688
9.6319833297;42.4688
9.6330388852;42.4688
9.6340999963;42.4688
9.635166663;42.91584
9.6362333297;42.91584
9.6372999963;42.91584
9.638366663;42.91584
9.6394333297;42.91584
9.6404999963;42.91584
9.641566663;42.91584
9.6426277741;42.91584
9.6436833296;42.4688
9.6447388852;42.4688
9.6457944408;42.4688
9.6468499963;42.4688
9.6479055519;42.4688
9.6489611074;42.4688
9.650016663;42.4688
9.6510722185;42.4688
9.6521277741;42.4688
9.6531833296;42.4688
9.6542444408;42.4688
9.6553111074;42.91584
9.6563777741;42.91584
9.6574444408;42.91584
9.6585111074;42.91584
9.6595777741;42.91584
9.6606444408;42.91584
9.661716663;42.91584
9.6627944408;43.36288
9.6638722185;43.36288
9.6649499963;43.36288
9.6660277741;43.36288
9.6671055519;43.36288
9.6681833296;43.36288
9.6692611074;43.36288
9.6703388852;43.36288
9.671416663;43.36288
9.6724999963;43.36288
9.6735888852;43.80992
9.6746777741;43.80992
9.675766663;43.80992
9.6768611074;43.80992
9.6779611074;44.25696
9.6790611074;44.25696
9.680166663;44.25696
9.6812777741;44.704
9.6823888852;44.704
9.6835055519;44.704
9.6846277741;45.15104
9.6857499963;45.15104
9.6868777741;45.15104
9.6880111074;45.59808
9.6891444407;45.59808
9.6902833296;45.59808
9.6914277741;46.04512
9.6925722185;46.04512
9.6937222185;46.04512
9.6948777741;46.49216
9.6960333296;46.49216
9.6971888852;46.49216
9.6983444407;46.49216
9.6995055519;46.49216
9.7006722185;46.9392
9.7018388852;46.9392
9.7030055518;46.9392
9.7041777741;46.9392
9.7053555518;47.38624
9.7065333296;47.38624
9.7077111074;47.38624
9.7088888852;47.38624
9.710066663;47.38624
9.7112499963;47.38624
9.7124333296;47.83328
9.713616663;47.38624
9.7148055518;47.83328
9.7159944407;47.83328
9.7171833296;47.83328
9.7183722185;47.83328
9.7195611074;47.83328
9.7207499963;47.83328
9.7219388852;47.83328
9.7231277741;47.83328
9.7243222185;47.83328
9.7255222185;48.28032
9.7267222185;48.28032
9.7279277741;48.28032
9.7291333296;48.72736
9.7303388852;48.28032
9.7315499963;48.72736
9.7327611074;48.72736
9.7339722185;48.72736
9.7351888852;48.72736
9.7364111074;49.1744
9.7376333296;49.1744
9.7388611074;49.1744
9.7400944407;49.62144
9.7413277741;49.62144
9.7425611074;49.62144
9.7437999963;49.62144
9.7450444407;50.06848
9.7462944407;50.06848
9.7475499963;50.51552
9.7488055518;50.51552
9.7500611074;50.51552
9.7513222185;50.51552
9.7525888852;50.96256
9.7538555518;50.96256
9.7551277741;50.96256
9.7564055518;51.4096
9.7576833296;51.4096
9.7589666629;51.4096
9.7602555518;51.85664
9.7615499963;51.85664
9.7628499963;52.30368
9.7641499963;52.30368
9.7654555518;52.30368
9.7667666629;52.75072
9.768077774;52.75072
9.7693944407;52.75072
9.7707166629;53.19776
9.7720388852;53.19776
9.7733666629;53.19776
9.7746999963;53.6448
9.7760333296;53.6448
9.7773722185;53.6448
9.7787166629;54.09184
9.7800611074;54.09184
9.7814055518;54.09184
9.7827555518;54.09184
9.7841111074;54.53888
9.7854666629;54.53888
9.786827774;54.53888
9.7881944407;54.98592
9.7895611074;54.98592
9.7909333296;54.98592
9.7923111074;55.43296
9.7936888851;55.43296
9.7950666629;55.43296
9.7964499963;55.43296
9.7978388851;55.88
9.799227774;55.88
9.8006166629;55.88
9.8020111074;55.88
9.8034111074;56.32704
9.8048111074;56.32704
9.8062166629;56.32704
9.807627774;56.77408
9.8090388851;56.77408
9.8104499963;56.77408
9.8118611074;56.77408
9.813277774;56.77408
9.8146999963;57.22112
9.816127774;57.22112
9.8175611074;57.66816
9.8189944407;57.66816
9.820427774;57.66816
9.8218611074;57.66816
9.8232944407;57.66816
9.8247333296;57.66816
9.826177774;58.1152
9.8276222185;58.1152
9.8290722185;58.1152
9.830527774;58.56224
9.8319833296;58.56224
9.8334444407;58.56224
9.8349111074;59.00928
9.836377774;59.00928
9.8378444407;59.00928
9.8393111074;59.00928
9.840777774;59.00928
9.8422499962;59.00928
9.843727774;59.45632
9.8452055518;59.45632
9.8466833296;59.45632
9.8481666629;59.45632
9.8496555518;59.90336
9.8511444407;59.90336
9.8526333296;59.90336
9.8541222185;59.90336
9.8556111073;59.90336
9.8571055518;59.90336
9.8586055518;60.3504
9.8601055518;60.3504
9.8616055518;60.3504
9.8631055518;60.3504
9.8646055518;60.3504
9.8661055518;60.3504
9.8676055518;60.3504
9.8691055518;60.3504
9.8706111073;60.3504
9.8721222185;60.79744
9.8736333296;60.79744
9.8751444407;60.79744
9.8766611073;60.79744
9.8781833296;61.24448
9.8797055518;61.24448
9.881227774;61.24448
9.8827499962;61.24448
9.884277774;61.24448
9.8858111073;61.69152
9.8873444407;61.69152
9.888877774;61.69152
9.8904111073;61.69152
9.8919499962;61.69152
9.8934944407;62.13856
9.8950388851;62.13856
9.8965833296;62.13856
9.898127774;62.13856
9.899677774;62.13856
9.9012333296;62.5856
9.9027888851;62.5856
9.9043444407;62.5856
9.9058999962;62.5856
9.9074611073;62.5856
9.909027774;63.03264
9.9105944407;63.03264
9.9121611073;63.03264
9.913727774;63.03264
9.9152999962;63.03264
9.916877774;63.47968
9.9184555518;63.47968
9.9200333295;63.47968
9.9216111073;63.47968
9.9231944407;63.47968
9.9247833295;63.92672
9.9263722184;63.92672
9.9279611073;63.92672
9.9295499962;63.92672
9.9311388851;63.92672
9.932727774;63.92672
9.9343166629;63.92672
9.9359111073;63.92672
9.9375111073;64.37376
9.9391111073;64.37376
9.9407111073;64.37376
9.9423111073;64.37376
9.9439111073;64.37376
9.9455166629;64.37376
9.947127774;64.8208
9.9487388851;64.8208
9.9503499962;64.8208
9.9519611073;64.8208
9.9535722184;64.8208
9.9551888851;64.8208
9.9568111073;65.26784
9.9584333295;65.26784
9.9600555518;65.26784
9.961677774;65.26784
9.9632999962;65.26784
9.9649222184;65.26784
9.9665444406;65.26784
9.9681722184;65.26784
9.9698055517;65.71488
9.9714388851;65.71488
9.9730722184;65.71488
9.9747055517;65.71488
9.9763388851;65.71488
9.9779722184;65.71488
9.9796111073;65.71488
9.9812555517;66.16192
9.9828999962;66.16192
9.9845444406;66.16192
9.9861888851;66.16192
9.9878333295;66.16192
9.989477774;66.16192
9.9911222184;66.16192
9.9927722184;66.16192
9.994427774;66.60896
9.9960833295;66.60896
9.9977388851;66.60896
9.9993944406;66.60896
10.0010555517;66.60896
10.0027222184;67.056
10.0043888851;67.056
10.0060555517;67.056
10.0077222184;67.056
10.0093888851;67.056
10.0110555517;67.056
10.0127222184;67.056
10.0143944406;67.056
10.0160722184;67.50304
10.0177499962;67.50304
10.019427774;67.50304
10.0211055517;67.50304
10.0227833295;67.50304
10.0244611073;67.50304
10.0261388851;67.50304
10.0278222184;67.50304
10.0295111073;67.95008
10.0311999962;67.95008
10.0328888851;67.95008
10.0345777739;67.95008
10.0362666628;67.95008
10.0379611073;67.95008
10.0396555517;68.39712
10.0413499962;67.95008
10.0430499962;68.39712
10.0447499962;68.39712
10.0464499962;68.39712
10.0481499962;68.39712
10.0498499962;68.39712
10.0515499962;68.39712
10.0532499962;68.39712
10.0549555517;68.39712
10.0566666628;68.84416
10.0583777739;68.84416
10.060088885;68.84416
10.0617999962;68.84416
10.0635111073;68.84416
10.0652222184;68.84416
10.0669333295;68.84416
10.0686444406;68.84416
10.0703555517;68.84416
10.0720722184;68.84416
10.0737944406;69.2912
10.0755166628;69.2912
10.077238885;69.2912
10.0789611073;69.2912
10.0806833295;69.2912
10.0824055517;69.2912
10.0841277739;69.2912
10.0858499961;69.2912
10.0875722184;69.2912
10.0892999961;69.2912
10.0910333295;69.73824
10.0927666628;69.73824
10.0944999961;69.73824
10.0962333295;69.73824
10.0979666628;69.73824
10.0996999961;69.73824
10.1014333295;69.73824
10.1031666628;69.73824
10.1048999961;69.73824
10.106638885;69.73824
10.1083833295;70.18528
10.1101277739;70.18528
10.1118722184;70.18528
10.1136166628;70.18528
10.1153611072;70.18528
10.1171055517;70.18528
10.1188499961;70.18528
10.1205944406;70.18528
10.1223444406;70.18528
10.1240999961;70.63232
10.1258499961;70.63232
10.1275944406;70.18528
10.129338885;70.18528
10.1310833295;70.18528
10.1328333295;70.18528
10.134588885;70.63232
10.1363444406;70.63232
10.1381055517;70.63232
10.1398722183;71.07936
10.141638885;71.07936
10.1434111072;71.07936
10.1451833295;71.5264
10.1469499961;71.07936
10.1487166628;71.07936
10.1504833295;71.07936
10.1522499961;71.07936
10.1540166628;71.07936
10.1557833295;71.07936
10.1575499961;71.07936
10.1593166628;71.07936
10.1610833295;71.07936
10.1628499961;71.07936
10.1646166628;71.07936
10.1663833295;71.07936
10.1681499961;71.07936
10.1699166628;71.07936
10.1716833294;71.07936
10.1734499961;71.07936
10.1752166628;71.07936
10.1769833294;71.07936
10.1787555517;71.07936
10.1805333294;71.5264
10.1823111072;71.5264
10.184088885;71.5264
10.1858666628;71.5264
10.1876444406;71.5264
10.1894222183;71.5264
10.1911999961;71.5264
10.1929777739;71.5264
10.1947555517;71.5264
10.1965333294;71.5264
10.1983166628;71.5264
10.2000999961;71.97344
10.2018777739;71.5264
10.2036611072;71.5264
10.2054499961;71.97344
10.207238885;71.97344
10.2090277739;71.97344
10.2108166628;71.97344
10.2126055517;71.97344
10.2143944405;71.97344
10.2161833294;71.97344
10.2179722183;71.97344
10.2197611072;71.97344
10.2215499961;71.97344
10.223338885;71.97344
10.2251277739;71.97344
10.2269166628;71.97344
10.2287055516;71.97344
10.2304944405;71.97344
10.2322833294;71.97344
10.2340722183;71.97344
10.2358611072;71.97344
10.2376499961;71.97344
10.239438885;71.97344
10.2412333294;71.97344
10.2430333294;72.42048
10.2448333294;72.42048
10.2466333294;72.42048
10.2484333294;72.42048
10.2502333294;72.42048
10.2520333294;72.42048
10.2538333294;72.42048
10.2556333294;72.42048
10.2574333294;72.42048
10.2592333294;72.42048
10.2610333294;72.42048
10.2628333294;72.42048
10.264638885;72.42048
10.2664499961;72.86752
10.2682611072;72.86752
10.2700722183;72.86752
10.2718833294;72.86752
10.2736944405;72.86752
10.2755055516;72.86752
10.2773166627;72.86752
10.2791277739;72.86752
10.280938885;72.86752
10.2827499961;72.86752
10.2845611072;72.86752
10.2863722183;72.86752
10.2881833294;72.86752
10.2899944405;72.86752
10.2918055516;72.86752
10.2936222183;72.86752
10.295438885;73.31456
10.2972555516;72.86752
10.2990777738;73.31456
10.3008999961;73.31456
10.3027222183;73.31456
10.3045444405;73.31456
10.3063666627;73.31456
10.308188885;73.31456
10.3100111072;73.31456
10.3118333294;73.31456
10.3136555516;73.31456
10.3154777738;73.31456
10.3172999961;73.31456
10.3191222183;73.31456
10.3209444405;73.31456
10.3227666627;73.31456
10.3245888849;73.31456
10.3264111072;73.31456
10.3282333294;73.31456
10.3300555516;73.31456
10.3318833294;73.31456
10.3337166627;73.7616
10.3355499961;73.7616
10.3373833294;73.7616
10.3392166627;73.7616
10.3410555516;73.7616
10.342899996;74.20864
10.3447444405;74.20864
10.3465833294;74.20864
10.3484166627;73.7616
10.350249996;73.7616
10.3520833294;73.7616
10.3539222183;73.7616
10.3557666627;74.20864
10.3576055516;74.20864
10.3594444405;73.7616
10.3612888849;74.20864
10.3631333294;74.20864
10.3649777738;74.20864
10.3668222183;74.20864
10.3686666627;74.20864
10.3705111072;74.20864
10.3723555516;74.20864
10.374199996;74.20864
10.3760444405;74.20864
10.3778888849;74.20864
10.3797333294;74.20864
10.3815777738;74.20864
10.3834222183;74.20864
10.3852666627;74.20864
10.3871111071;74.20864
10.3889555516;74.20864
10.390799996;74.20864
10.3926444405;74.20864
10.3944944405;74.20864
10.396349996;74.65568
10.3982055516;74.65568
10.4000611071;74.65568
10.4019166627;74.65568
10.4037722182;74.65568
10.4056277738;74.65568
10.4074833294;74.65568
10.4093388849;74.65568
10.4111944405;74.65568
10.413049996;74.65568
10.4149055516;74.65568
10.4167611071;74.65568
10.4186166627;74.65568
10.4204722182;74.65568
10.4223277738;74.65568
10.4241833294;74.65568
10.4260388849;74.65568
10.4278944405;74.65568
10.429749996;74.65568
10.4316055516;74.65568
10.4334611071;74.65568
10.4353166627;74.65568
10.4371722182;74.65568
10.4390277738;74.65568
10.4408888849;74.65568
10.4427555516;75.10272
10.4446277738;75.10272
10.4465055516;75.54976
10.4483833293;75.54976
10.4502611071;75.54976
10.4521388849;75.54976
10.4540166627;75.54976
10.4558944405;75.54976
10.4577722182;75.54976
10.459649996;75.54976
10.4615277738;75.54976
10.4634055516;75.54976
10.4652833293;75.54976
10.4671611071;75.54976
10.4690388849;75.54976
10.4709166627;75.54976
10.4727944404;75.54976
10.4746666627;75.54976
10.4765333293;75.10272
10.4783944404;75.10272
10.480249996;74.65568
10.4821055516;74.65568
10.4839611071;74.65568
10.4858166627;74.65568
10.4876666627;74.65568
10.4895111071;74.20864
10.4913555515;74.20864
10.493199996;74.20864
10.4950388849;74.20864
10.4968722182;73.7616
10.4987055515;73.7616
10.5005333293;73.7616
10.5023555515;73.31456
10.5041777738;73.31456
10.5059944404;73.31456
10.5078055515;72.86752
10.5096166627;72.86752
10.5114277738;72.86752
10.5132333293;72.86752
10.5150333293;72.42048
10.5168333293;72.42048
10.5186333293;72.42048
10.5204277738;72.42048
10.5222166626;71.97344
10.5240055515;71.97344
10.5257888849;71.97344
10.5275666626;71.5264
10.5293444404;71.5264
10.5311166626;71.5264
10.5328833293;71.07936
10.534649996;71.07936
10.5364111071;71.07936
10.5381666626;70.63232
10.5399166626;70.63232
10.5416611071;70.18528
10.543399996;70.18528
10.5451333293;69.73824
10.5468611071;69.73824
10.5485777737;69.2912
10.5502888849;68.84416
10.5519944404;68.84416
10.5536944404;68.39712
10.5553888849;68.39712
10.5570777737;67.95008
